My SLURM_ARRAY_TASK_ID: 


Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch 0	Top1 Train accuracy 50.71906661987305	Top1 Test accuracy: 61.667049407958984	Top5 test acc: 95.61580657958984
Epoch 34	Top1 Train accuracy 70.18534851074219	Top1 Test accuracy: 68.52367401123047	Top5 test acc: 97.15648651123047
Epoch 35	Top1 Train accuracy 70.21763610839844	Top1 Test accuracy: 68.58110809326172	Top5 test acc: 97.17601776123047
Epoch 36	Top1 Train accuracy 70.26387023925781	Top1 Test accuracy: 68.55181121826172	Top5 test acc: 97.17601776123047
Epoch 37	Top1 Train accuracy 70.32166290283203	Top1 Test accuracy: 68.52367401123047	Top5 test acc: 97.18578338623047
Epoch 38	Top1 Train accuracy 70.33362579345703	Top1 Test accuracy: 68.54320526123047	Top5 test acc: 97.18578338623047
Epoch 39	Top1 Train accuracy 70.34159851074219	Top1 Test accuracy: 68.60179901123047	Top5 test acc: 97.20531463623047
Epoch 40	Top1 Train accuracy 70.35953521728516	Top1 Test accuracy: 68.58226776123047	Top5 test acc: 97.22484588623047
Epoch 41	Top1 Train accuracy 70.37348175048828	Top1 Test accuracy: 68.61040496826172	Top5 test acc: 97.22484588623047
Epoch 42	Top1 Train accuracy 70.39739990234375	Top1 Test accuracy: 68.61040496826172	Top5 test acc: 97.21508026123047
Epoch 43	Top1 Train accuracy 70.42929077148438	Top1 Test accuracy: 68.64832305908203	Top5 test acc: 97.22484588623047
Epoch 44	Top1 Train accuracy 70.45121002197266	Top1 Test accuracy: 68.61902618408203	Top5 test acc: 97.23461151123047
Epoch 45	Top1 Train accuracy 70.47313690185547	Top1 Test accuracy: 68.61788177490234	Top5 test acc: 97.23461151123047
Epoch 46	Top1 Train accuracy 70.4930648803711	Top1 Test accuracy: 68.57881927490234	Top5 test acc: 97.22484588623047
Epoch 47	Top1 Train accuracy 70.51498413085938	Top1 Test accuracy: 68.62764739990234	Top5 test acc: 97.22484588623047
Epoch 48	Top1 Train accuracy 70.53092956542969	Top1 Test accuracy: 68.65694427490234	Top5 test acc: 97.22484588623047
Epoch 49	Top1 Train accuracy 70.53650665283203	Top1 Test accuracy: 68.67647552490234	Top5 test acc: 97.20531463623047
Epoch 50	Top1 Train accuracy 70.56441497802734	Top1 Test accuracy: 68.71553802490234	Top5 test acc: 97.20531463623047
Epoch 51	Top1 Train accuracy 70.59231567382812	Top1 Test accuracy: 68.71553802490234	Top5 test acc: 97.19554901123047
Epoch 52	Top1 Train accuracy 70.60626220703125	Top1 Test accuracy: 68.70577239990234	Top5 test acc: 97.20531463623047
Epoch 53	Top1 Train accuracy 70.60826110839844	Top1 Test accuracy: 68.74483489990234	Top5 test acc: 97.20531463623047
Epoch 54	Top1 Train accuracy 70.60028839111328	Top1 Test accuracy: 68.74483489990234	Top5 test acc: 97.19554901123047
Epoch 55	Top1 Train accuracy 70.60227966308594	Top1 Test accuracy: 68.73506927490234	Top5 test acc: 97.16739654541016
Epoch 56	Top1 Train accuracy 70.61224365234375	Top1 Test accuracy: 68.72530364990234	Top5 test acc: 97.17716217041016
Epoch 57	Top1 Train accuracy 70.61184692382812	Top1 Test accuracy: 68.71553802490234	Top5 test acc: 97.18692779541016
Epoch 58	Top1 Train accuracy 70.61981964111328	Top1 Test accuracy: 68.76436614990234	Top5 test acc: 97.17716217041016
Epoch 59	Top1 Train accuracy 70.6297836303711	Top1 Test accuracy: 68.82180786132812	Top5 test acc: 97.17716217041016
Epoch 60	Top1 Train accuracy 70.6337661743164	Top1 Test accuracy: 68.82180786132812	Top5 test acc: 97.18692779541016
Epoch 61	Top1 Train accuracy 70.64971160888672	Top1 Test accuracy: 68.81204223632812	Top5 test acc: 97.14786529541016
Epoch 62	Top1 Train accuracy 70.66565704345703	Top1 Test accuracy: 68.82180786132812	Top5 test acc: 97.14786529541016
Epoch 63	Top1 Train accuracy 70.66166687011719	Top1 Test accuracy: 68.82180786132812	Top5 test acc: 97.13809967041016
Epoch 64	Top1 Train accuracy 70.67402648925781	Top1 Test accuracy: 68.80227661132812	Top5 test acc: 97.13809967041016
Epoch 65	Top1 Train accuracy 70.68997192382812	Top1 Test accuracy: 68.86087036132812	Top5 test acc: 97.12833404541016
Epoch 66	Top1 Train accuracy 70.7079086303711	Top1 Test accuracy: 68.85110473632812	Top5 test acc: 97.12833404541016
Epoch 67	Top1 Train accuracy 70.7178726196289	Top1 Test accuracy: 68.87063598632812	Top5 test acc: 97.11856842041016
Epoch 68	Top1 Train accuracy 70.75175476074219	Top1 Test accuracy: 68.9183120727539	Top5 test acc: 97.10880279541016
Epoch 69	Top1 Train accuracy 70.76371002197266	Top1 Test accuracy: 68.9671401977539	Top5 test acc: 97.10880279541016
Epoch 70	Top1 Train accuracy 70.76570129394531	Top1 Test accuracy: 68.9769058227539	Top5 test acc: 97.10880279541016
Epoch 71	Top1 Train accuracy 70.78164672851562	Top1 Test accuracy: 68.9573745727539	Top5 test acc: 97.09903717041016
Epoch 72	Top1 Train accuracy 70.77766418457031	Top1 Test accuracy: 68.9573745727539	Top5 test acc: 97.09903717041016
Epoch 73	Top1 Train accuracy 70.78762817382812	Top1 Test accuracy: 68.9769058227539	Top5 test acc: 97.10880279541016
Epoch 74	Top1 Train accuracy 70.80157470703125	Top1 Test accuracy: 68.9866714477539	Top5 test acc: 97.11856842041016
Epoch 75	Top1 Train accuracy 70.81752014160156	Top1 Test accuracy: 68.9476089477539	Top5 test acc: 97.09903717041016
Epoch 76	Top1 Train accuracy 70.81353759765625	Top1 Test accuracy: 68.93899536132812	Top5 test acc: 97.11742401123047
Epoch 77	Top1 Train accuracy 70.82947540283203	Top1 Test accuracy: 68.94876098632812	Top5 test acc: 97.11742401123047
Epoch 78	Top1 Train accuracy 70.8533935546875	Top1 Test accuracy: 68.9671401977539	Top5 test acc: 97.12718963623047
Epoch 79	Top1 Train accuracy 70.86534881591797	Top1 Test accuracy: 68.9671401977539	Top5 test acc: 97.14672088623047
Epoch 80	Top1 Train accuracy 70.86734771728516	Top1 Test accuracy: 68.9769058227539	Top5 test acc: 97.15648651123047
Epoch 81	Top1 Train accuracy 70.87930297851562	Top1 Test accuracy: 68.98552703857422	Top5 test acc: 97.15648651123047
Epoch 82	Top1 Train accuracy 70.89325714111328	Top1 Test accuracy: 68.99529266357422	Top5 test acc: 97.14786529541016
Epoch 83	Top1 Train accuracy 70.9032211303711	Top1 Test accuracy: 68.99529266357422	Top5 test acc: 97.14786529541016
Epoch 84	Top1 Train accuracy 70.89325714111328	Top1 Test accuracy: 69.0234375	Top5 test acc: 97.15763092041016
Epoch 85	Top1 Train accuracy 70.89923095703125	Top1 Test accuracy: 69.0234375	Top5 test acc: 97.14786529541016
Epoch 86	Top1 Train accuracy 70.91119384765625	Top1 Test accuracy: 69.04296875	Top5 test acc: 97.14786529541016
Epoch 87	Top1 Train accuracy 70.92713165283203	Top1 Test accuracy: 69.0234375	Top5 test acc: 97.13809967041016
Epoch 88	Top1 Train accuracy 70.945068359375	Top1 Test accuracy: 69.072265625	Top5 test acc: 97.13809967041016
Epoch 89	Top1 Train accuracy 70.96101379394531	Top1 Test accuracy: 69.072265625	Top5 test acc: 97.12833404541016
Epoch 90	Top1 Train accuracy 70.97735595703125	Top1 Test accuracy: 69.072265625	Top5 test acc: 97.13809967041016
Epoch 91	Top1 Train accuracy 70.97138214111328	Top1 Test accuracy: 69.072265625	Top5 test acc: 97.13809967041016
Epoch 92	Top1 Train accuracy 70.97337341308594	Top1 Test accuracy: 69.072265625	Top5 test acc: 97.13809967041016
Epoch 93	Top1 Train accuracy 70.9813461303711	Top1 Test accuracy: 69.072265625	Top5 test acc: 97.14786529541016
Epoch 94	Top1 Train accuracy 70.99330139160156	Top1 Test accuracy: 69.072265625	Top5 test acc: 97.13809967041016
Epoch 95	Top1 Train accuracy 70.9853286743164	Top1 Test accuracy: 69.052734375	Top5 test acc: 97.13809967041016
Epoch 96	Top1 Train accuracy 70.98931884765625	Top1 Test accuracy: 69.052734375	Top5 test acc: 97.12833404541016
Epoch 97	Top1 Train accuracy 70.9972915649414	Top1 Test accuracy: 69.052734375	Top5 test acc: 97.12833404541016
Epoch 98	Top1 Train accuracy 70.99529266357422	Top1 Test accuracy: 69.033203125	Top5 test acc: 97.12833404541016
Epoch 99	Top1 Train accuracy 71.00127410888672	Top1 Test accuracy: 68.99529266357422	Top5 test acc: 97.12833404541016
