My SLURM_ARRAY_TASK_ID: 


Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch 0	Top1 Train accuracy 50.31768035888672	Top1 Test accuracy: 60.7829704284668	Top5 test acc: 95.77320861816406
Epoch 19	Top1 Train accuracy 69.81744384765625	Top1 Test accuracy: 68.21977996826172	Top5 test acc: 97.27481842041016
Epoch 20	Top1 Train accuracy 69.92705535888672	Top1 Test accuracy: 68.23816680908203	Top5 test acc: 97.27481842041016
Epoch 21	Top1 Train accuracy 69.98883819580078	Top1 Test accuracy: 68.33582305908203	Top5 test acc: 97.29434967041016
Epoch 22	Top1 Train accuracy 70.05859375	Top1 Test accuracy: 68.41394805908203	Top5 test acc: 97.28458404541016
Epoch 23	Top1 Train accuracy 70.07852172851562	Top1 Test accuracy: 68.39556121826172	Top5 test acc: 97.30297088623047
Epoch 24	Top1 Train accuracy 70.16222381591797	Top1 Test accuracy: 68.42485809326172	Top5 test acc: 97.28343963623047
Epoch 25	Top1 Train accuracy 70.18574523925781	Top1 Test accuracy: 68.51160430908203	Top5 test acc: 97.30297088623047
Epoch 26	Top1 Train accuracy 70.25151062011719	Top1 Test accuracy: 68.53113555908203	Top5 test acc: 97.31273651123047
Epoch 27	Top1 Train accuracy 70.30731964111328	Top1 Test accuracy: 68.53113555908203	Top5 test acc: 97.33226776123047
Epoch 28	Top1 Train accuracy 70.359130859375	Top1 Test accuracy: 68.52251434326172	Top5 test acc: 97.34203338623047
Epoch 29	Top1 Train accuracy 70.42291259765625	Top1 Test accuracy: 68.52136993408203	Top5 test acc: 97.34203338623047
Epoch 30	Top1 Train accuracy 70.47273254394531	Top1 Test accuracy: 68.57019805908203	Top5 test acc: 97.34203338623047
Epoch 31	Top1 Train accuracy 70.5165786743164	Top1 Test accuracy: 68.57996368408203	Top5 test acc: 97.32250213623047
Epoch 32	Top1 Train accuracy 70.56241607666016	Top1 Test accuracy: 68.61788177490234	Top5 test acc: 97.29320526123047
Epoch 33	Top1 Train accuracy 70.59231567382812	Top1 Test accuracy: 68.63855743408203	Top5 test acc: 97.30297088623047
Epoch 34	Top1 Train accuracy 70.63815307617188	Top1 Test accuracy: 68.65808868408203	Top5 test acc: 97.31157684326172
Epoch 35	Top1 Train accuracy 70.64612579345703	Top1 Test accuracy: 68.70691680908203	Top5 test acc: 97.33110809326172
Epoch 36	Top1 Train accuracy 70.66804504394531	Top1 Test accuracy: 68.79480743408203	Top5 test acc: 97.37017059326172
Epoch 37	Top1 Train accuracy 70.7019271850586	Top1 Test accuracy: 68.82410430908203	Top5 test acc: 97.37017059326172
Epoch 38	Top1 Train accuracy 70.7238540649414	Top1 Test accuracy: 68.88269805908203	Top5 test acc: 97.41785430908203
Epoch 39	Top1 Train accuracy 70.75772857666016	Top1 Test accuracy: 68.87293243408203	Top5 test acc: 97.40808868408203
Epoch 40	Top1 Train accuracy 70.76371002197266	Top1 Test accuracy: 68.90108489990234	Top5 test acc: 97.40808868408203
Epoch 41	Top1 Train accuracy 70.78164672851562	Top1 Test accuracy: 68.92061614990234	Top5 test acc: 97.41785430908203
Epoch 42	Top1 Train accuracy 70.7995834350586	Top1 Test accuracy: 68.89131927490234	Top5 test acc: 97.41785430908203
Epoch 43	Top1 Train accuracy 70.81153869628906	Top1 Test accuracy: 68.90108489990234	Top5 test acc: 97.41785430908203
Epoch 44	Top1 Train accuracy 70.8215103149414	Top1 Test accuracy: 68.91085052490234	Top5 test acc: 97.41785430908203
Epoch 45	Top1 Train accuracy 70.847412109375	Top1 Test accuracy: 68.93038177490234	Top5 test acc: 97.40808868408203
Epoch 46	Top1 Train accuracy 70.86534881591797	Top1 Test accuracy: 68.97805786132812	Top5 test acc: 97.40808868408203
Epoch 47	Top1 Train accuracy 70.86973571777344	Top1 Test accuracy: 68.99758911132812	Top5 test acc: 97.41785430908203
Epoch 48	Top1 Train accuracy 70.8836898803711	Top1 Test accuracy: 69.00850677490234	Top5 test acc: 97.42761993408203
Epoch 49	Top1 Train accuracy 70.89763641357422	Top1 Test accuracy: 68.99874114990234	Top5 test acc: 97.42761993408203
Epoch 50	Top1 Train accuracy 70.93350982666016	Top1 Test accuracy: 69.04756927490234	Top5 test acc: 97.40808868408203
Epoch 51	Top1 Train accuracy 70.94148254394531	Top1 Test accuracy: 69.07686614990234	Top5 test acc: 97.43738555908203
Epoch 52	Top1 Train accuracy 70.94547271728516	Top1 Test accuracy: 69.08663177490234	Top5 test acc: 97.42761993408203
Epoch 53	Top1 Train accuracy 70.96739196777344	Top1 Test accuracy: 69.11592864990234	Top5 test acc: 97.40808868408203
Epoch 54	Top1 Train accuracy 71.00326538085938	Top1 Test accuracy: 69.15499114990234	Top5 test acc: 97.43738555908203
Epoch 55	Top1 Train accuracy 71.01123809814453	Top1 Test accuracy: 69.12683868408203	Top5 test acc: 97.40923309326172
Epoch 56	Top1 Train accuracy 71.023193359375	Top1 Test accuracy: 69.15613555908203	Top5 test acc: 97.39086151123047
Epoch 57	Top1 Train accuracy 71.03913879394531	Top1 Test accuracy: 69.14636993408203	Top5 test acc: 97.37133026123047
Epoch 58	Top1 Train accuracy 71.06305694580078	Top1 Test accuracy: 69.19519805908203	Top5 test acc: 97.37133026123047
Epoch 59	Top1 Train accuracy 71.06106567382812	Top1 Test accuracy: 69.22449493408203	Top5 test acc: 97.38109588623047
Epoch 60	Top1 Train accuracy 71.0670394897461	Top1 Test accuracy: 69.19519805908203	Top5 test acc: 97.38109588623047
Epoch 61	Top1 Train accuracy 71.06305694580078	Top1 Test accuracy: 69.17681121826172	Top5 test acc: 97.37133026123047
Epoch 62	Top1 Train accuracy 71.08697509765625	Top1 Test accuracy: 69.14751434326172	Top5 test acc: 97.37133026123047
Epoch 63	Top1 Train accuracy 71.0949478149414	Top1 Test accuracy: 69.16704559326172	Top5 test acc: 97.38109588623047
Epoch 64	Top1 Train accuracy 71.11527252197266	Top1 Test accuracy: 69.17681121826172	Top5 test acc: 97.39086151123047
Epoch 65	Top1 Train accuracy 71.13121795654297	Top1 Test accuracy: 69.16704559326172	Top5 test acc: 97.39086151123047
Epoch 66	Top1 Train accuracy 71.14915466308594	Top1 Test accuracy: 69.15727996826172	Top5 test acc: 97.40062713623047
Epoch 67	Top1 Train accuracy 71.1670913696289	Top1 Test accuracy: 69.17681121826172	Top5 test acc: 97.42015838623047
Epoch 68	Top1 Train accuracy 71.20097351074219	Top1 Test accuracy: 69.15727996826172	Top5 test acc: 97.43852996826172
Epoch 69	Top1 Train accuracy 71.19698333740234	Top1 Test accuracy: 69.16704559326172	Top5 test acc: 97.43852996826172
Epoch 70	Top1 Train accuracy 71.2292709350586	Top1 Test accuracy: 69.19634246826172	Top5 test acc: 97.42876434326172
Epoch 71	Top1 Train accuracy 71.23126220703125	Top1 Test accuracy: 69.17681121826172	Top5 test acc: 97.42876434326172
Epoch 72	Top1 Train accuracy 71.2511978149414	Top1 Test accuracy: 69.16704559326172	Top5 test acc: 97.43852996826172
Epoch 73	Top1 Train accuracy 71.27112579345703	Top1 Test accuracy: 69.15727996826172	Top5 test acc: 97.43852996826172
Epoch 74	Top1 Train accuracy 71.2890625	Top1 Test accuracy: 69.12798309326172	Top5 test acc: 97.44829559326172
Epoch 75	Top1 Train accuracy 71.29703521728516	Top1 Test accuracy: 69.11821746826172	Top5 test acc: 97.43852996826172
Epoch 76	Top1 Train accuracy 71.31895446777344	Top1 Test accuracy: 69.10845184326172	Top5 test acc: 97.42876434326172
Epoch 77	Top1 Train accuracy 71.32891845703125	Top1 Test accuracy: 69.11821746826172	Top5 test acc: 97.42876434326172
Epoch 78	Top1 Train accuracy 71.3428726196289	Top1 Test accuracy: 69.13774871826172	Top5 test acc: 97.43852996826172
Epoch 79	Top1 Train accuracy 71.35084533691406	Top1 Test accuracy: 69.14751434326172	Top5 test acc: 97.43852996826172
Epoch 80	Top1 Train accuracy 71.35482788085938	Top1 Test accuracy: 69.13774871826172	Top5 test acc: 97.43852996826172
Epoch 81	Top1 Train accuracy 71.37077331542969	Top1 Test accuracy: 69.10845184326172	Top5 test acc: 97.45691680908203
Epoch 82	Top1 Train accuracy 71.36878204345703	Top1 Test accuracy: 69.05962371826172	Top5 test acc: 97.46668243408203
Epoch 83	Top1 Train accuracy 71.38671875	Top1 Test accuracy: 69.05962371826172	Top5 test acc: 97.48621368408203
Epoch 84	Top1 Train accuracy 71.38671875	Top1 Test accuracy: 69.07915496826172	Top5 test acc: 97.47644805908203
Epoch 85	Top1 Train accuracy 71.39269256591797	Top1 Test accuracy: 69.07915496826172	Top5 test acc: 97.48621368408203
Epoch 86	Top1 Train accuracy 71.40066528320312	Top1 Test accuracy: 69.06938934326172	Top5 test acc: 97.49597930908203
Epoch 87	Top1 Train accuracy 71.41262817382812	Top1 Test accuracy: 69.08892059326172	Top5 test acc: 97.48621368408203
Epoch 88	Top1 Train accuracy 71.4186019897461	Top1 Test accuracy: 69.09868621826172	Top5 test acc: 97.49597930908203
Epoch 89	Top1 Train accuracy 71.42060089111328	Top1 Test accuracy: 69.09868621826172	Top5 test acc: 97.49597930908203
Epoch 90	Top1 Train accuracy 71.42857360839844	Top1 Test accuracy: 69.11821746826172	Top5 test acc: 97.49597930908203
Epoch 91	Top1 Train accuracy 71.4345474243164	Top1 Test accuracy: 69.09868621826172	Top5 test acc: 97.51551055908203
Epoch 92	Top1 Train accuracy 71.45248413085938	Top1 Test accuracy: 69.07915496826172	Top5 test acc: 97.51551055908203
Epoch 93	Top1 Train accuracy 71.45447540283203	Top1 Test accuracy: 69.07915496826172	Top5 test acc: 97.51551055908203
Epoch 94	Top1 Train accuracy 71.45447540283203	Top1 Test accuracy: 69.05962371826172	Top5 test acc: 97.49712371826172
Epoch 95	Top1 Train accuracy 71.46045684814453	Top1 Test accuracy: 69.05962371826172	Top5 test acc: 97.50688934326172
Epoch 96	Top1 Train accuracy 71.484375	Top1 Test accuracy: 69.04009246826172	Top5 test acc: 97.49712371826172
Epoch 97	Top1 Train accuracy 71.48038482666016	Top1 Test accuracy: 69.05962371826172	Top5 test acc: 97.49712371826172
Epoch 98	Top1 Train accuracy 71.48835754394531	Top1 Test accuracy: 69.04985809326172	Top5 test acc: 97.48735809326172
Epoch 99	Top1 Train accuracy 71.48835754394531	Top1 Test accuracy: 69.04985809326172	Top5 test acc: 97.48735809326172
