My SLURM_ARRAY_TASK_ID: 


Using device: cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch 0	Top1 Train accuracy 50.5317268371582	Top1 Test accuracy: 61.4958610534668	Top5 test acc: 95.98920440673828
Epoch 62	Top1 Train accuracy 70.99170684814453	Top1 Test accuracy: 68.6839370727539	Top5 test acc: 97.23690032958984
Epoch 63	Top1 Train accuracy 71.003662109375	Top1 Test accuracy: 68.69255828857422	Top5 test acc: 97.25643157958984
Epoch 64	Top1 Train accuracy 71.02359771728516	Top1 Test accuracy: 68.68279266357422	Top5 test acc: 97.25643157958984
Epoch 65	Top1 Train accuracy 71.03157043457031	Top1 Test accuracy: 68.69255828857422	Top5 test acc: 97.25643157958984
Epoch 66	Top1 Train accuracy 71.04153442382812	Top1 Test accuracy: 68.72185516357422	Top5 test acc: 97.24666595458984
Epoch 67	Top1 Train accuracy 71.04153442382812	Top1 Test accuracy: 68.71208953857422	Top5 test acc: 97.23690032958984
Epoch 68	Top1 Train accuracy 71.04352569580078	Top1 Test accuracy: 68.73162078857422	Top5 test acc: 97.22713470458984
Epoch 69	Top1 Train accuracy 71.0475082397461	Top1 Test accuracy: 68.71208953857422	Top5 test acc: 97.19783782958984
Epoch 70	Top1 Train accuracy 71.05548095703125	Top1 Test accuracy: 68.71208953857422	Top5 test acc: 97.19783782958984
Epoch 71	Top1 Train accuracy 71.0534896850586	Top1 Test accuracy: 68.70232391357422	Top5 test acc: 97.19783782958984
Epoch 72	Top1 Train accuracy 71.05548095703125	Top1 Test accuracy: 68.67302703857422	Top5 test acc: 97.19783782958984
Epoch 73	Top1 Train accuracy 71.06744384765625	Top1 Test accuracy: 68.67302703857422	Top5 test acc: 97.18807220458984
Epoch 74	Top1 Train accuracy 71.0594711303711	Top1 Test accuracy: 68.65349578857422	Top5 test acc: 97.19783782958984
Epoch 75	Top1 Train accuracy 71.05548095703125	Top1 Test accuracy: 68.66326141357422	Top5 test acc: 97.19783782958984
Epoch 76	Top1 Train accuracy 71.05149841308594	Top1 Test accuracy: 68.65349578857422	Top5 test acc: 97.17830657958984
Epoch 77	Top1 Train accuracy 71.0594711303711	Top1 Test accuracy: 68.66326141357422	Top5 test acc: 97.18807220458984
Epoch 78	Top1 Train accuracy 71.07142639160156	Top1 Test accuracy: 68.67302703857422	Top5 test acc: 97.18807220458984
Epoch 79	Top1 Train accuracy 71.08538055419922	Top1 Test accuracy: 68.67302703857422	Top5 test acc: 97.19783782958984
Epoch 80	Top1 Train accuracy 71.09135437011719	Top1 Test accuracy: 68.65349578857422	Top5 test acc: 97.20760345458984
Epoch 81	Top1 Train accuracy 71.08737182617188	Top1 Test accuracy: 68.65349578857422	Top5 test acc: 97.20760345458984
Epoch 82	Top1 Train accuracy 71.08538055419922	Top1 Test accuracy: 68.66326141357422	Top5 test acc: 97.20760345458984
Epoch 83	Top1 Train accuracy 71.09135437011719	Top1 Test accuracy: 68.66326141357422	Top5 test acc: 97.20760345458984
Epoch 84	Top1 Train accuracy 71.09335327148438	Top1 Test accuracy: 68.66326141357422	Top5 test acc: 97.20760345458984
Epoch 85	Top1 Train accuracy 71.09335327148438	Top1 Test accuracy: 68.66326141357422	Top5 test acc: 97.20760345458984
Epoch 86	Top1 Train accuracy 71.09733581542969	Top1 Test accuracy: 68.65349578857422	Top5 test acc: 97.19783782958984
Epoch 87	Top1 Train accuracy 71.11128997802734	Top1 Test accuracy: 68.62419891357422	Top5 test acc: 97.21622467041016
Epoch 88	Top1 Train accuracy 71.10929107666016	Top1 Test accuracy: 68.62419891357422	Top5 test acc: 97.21622467041016
Epoch 89	Top1 Train accuracy 71.11128997802734	Top1 Test accuracy: 68.62419891357422	Top5 test acc: 97.21622467041016
Epoch 90	Top1 Train accuracy 71.11328125	Top1 Test accuracy: 68.63396453857422	Top5 test acc: 97.21622467041016
Epoch 91	Top1 Train accuracy 71.11328125	Top1 Test accuracy: 68.63396453857422	Top5 test acc: 97.21622467041016
Epoch 92	Top1 Train accuracy 71.11726379394531	Top1 Test accuracy: 68.62419891357422	Top5 test acc: 97.21622467041016
Epoch 93	Top1 Train accuracy 71.12324523925781	Top1 Test accuracy: 68.61443328857422	Top5 test acc: 97.21622467041016
Epoch 94	Top1 Train accuracy 71.12324523925781	Top1 Test accuracy: 68.61443328857422	Top5 test acc: 97.20645904541016
Epoch 95	Top1 Train accuracy 71.13121795654297	Top1 Test accuracy: 68.61443328857422	Top5 test acc: 97.20645904541016
Epoch 96	Top1 Train accuracy 71.13520050048828	Top1 Test accuracy: 68.60466766357422	Top5 test acc: 97.20645904541016
Epoch 97	Top1 Train accuracy 71.13520050048828	Top1 Test accuracy: 68.60466766357422	Top5 test acc: 97.20645904541016
Epoch 98	Top1 Train accuracy 71.13520050048828	Top1 Test accuracy: 68.60466766357422	Top5 test acc: 97.20645904541016
Epoch 99	Top1 Train accuracy 71.12722778320312	Top1 Test accuracy: 68.58513641357422	Top5 test acc: 97.20645904541016
